lon,lat,mean,sd,min,max
3872808.403,3662755.218,29.0469733,8.187344008,0,76.34693943
3872838.014,3662757.421,29.05162132,8.18085643,0,76.66276114
3872780.63,3662826.518,29.05139643,8.181657496,0,76.38017418
3872628.978,3662484.749,38.81905255,10.22768728,0,77.13765135
3872609.486,3662488.313,38.84308638,10.1853426,0,77.13765127
3872590.973,3662493.306,38.86570718,10.14489877,0,77.13766285
3872730.227,3662560.198,28.97741077,8.325208342,0,74.02311093
3872619.863,3662660.121,28.97943938,8.324172066,0,73.49819151
3872838.409,3662432.491,37.97983604,10.73960022,0,77.13765223
3872756.653,3662425.228,38.63586448,10.53826001,0,77.13766384
3872817.377,3662430.405,38.54440668,10.69067417,0,77.13766194
3873532.023,3662648.791,26.04043838,7.278362933,0,77.13766291
3873462.821,3662508.995,26.13898478,7.083965021,0,77.13765213
3873517.369,3662540.71,26.11929358,7.119880929,0,77.13765105
3873516.068,3662482.371,26.12663928,7.106359707,0,77.13766045
3873566.621,3662512.601,26.10731262,7.142027955,0,77.13766026
3873551.749,3662500.793,26.11376062,7.130119387,0,77.13766373
3873451.11,3662835.69,29.183592,7.87702324,0,77.13766421
3873461.692,3662842.408,32.86217499,9.333197524,0,77.13765752
3873483.421,3662849.062,32.8871665,9.289215033,0,77.13765986
3873447.128,3662792.636,33.62546445,9.665802974,0,77.13765846
3873464.087,3662799.092,33.64753151,9.626777667,0,77.13766485
3873481.394,3662809.145,33.67864178,9.579066351,0,77.13766067
3873450.956,3662743.748,33.53192079,9.768790112,0,77.13765601
3873492.607,3662722.105,26.01840652,7.331789329,0,77.13766529
3873500.605,3662725.982,26.02128461,7.324763642,0,77.13765784
3873518.779,3662751.833,33.69022423,9.55890433,0,77.13765999
3873452.081,3662662.541,25.99718356,7.382479149,0,77.1376584
3873464.462,3662668.86,26.00216308,7.370435744,0,77.1376494
3873493.047,3662685.634,26.01390307,7.342508849,0,77.13765405
3873483.274,3662675.352,26.00929977,7.353383419,0,77.13766576
3873578.354,3662727.786,25.78695502,7.478346391,0,77.13766401
3873605.634,3662752.327,25.79902202,7.453963975,0,77.13765891
3873459.027,3662606.912,26.01530992,7.340057181,0,77.13765469
3873473.275,3662616.228,26.02067341,7.327038262,0,77.13766134
3873547.274,3662658.019,26.04537558,7.266251322,0,77.137658
3873454.78,3662551.598,26.0074114,7.358755416,0,77.13765054
3873469.303,3662560.328,26.01331935,7.344906111,0,77.1376514
3871678.319,3663078.36,36.6542211,10.498804,0,66.72566924
3871692.29,3663078.283,36.66397357,10.47944546,0,66.72566879
3871708.693,3663078.429,36.67506318,10.45724314,0,66.72566926
3871722.839,3663078.075,36.68426762,10.43852963,0,66.72567941
3871741.631,3663079.236,36.69651572,10.41364712,0,66.82790074
3871693.493,3663047.775,36.66427994,10.47884009,0,66.72567593
3871702.262,3663047.769,36.67030801,10.46683497,0,66.72567894
3871719.182,3663047.966,36.68139064,10.44436867,0,66.72567308
3871727.951,3663047.956,36.68710121,10.43276643,0,66.72567184
3871744.934,3663047.508,36.69814997,10.41033851,0,66.85454699
3871753.448,3663047.528,36.70370061,10.39909198,0,66.94507517
3871772.825,3663047.196,36.71633102,10.37356891,0,67.15102022
3871797.267,3662950.552,36.55360402,10.64129072,0,66.56133243
3871799.526,3662969.921,36.5316244,10.65892848,0,66.87775787
3871799.338,3662988.871,36.58441253,10.59535824,0,67.09134276
3871792.212,3663009.362,36.58707379,10.59317364,0,67.00257999
3871769.429,3663009.135,36.59525329,10.5867701,0,66.73004132
3871769.032,3662990.12,36.58282877,10.60411223,0,66.56133046
3871764.883,3662970.208,36.56809991,10.62262582,0,66.56133001
3871683.183,3663009.081,36.62219586,10.5617324,0,66.72567309
3871712.54,3663008.764,36.61494104,10.56961472,0,66.56133264
3871679.502,3662989.537,36.60213877,10.59079248,0,66.66940544
3871718.49,3662990.168,36.61318955,10.57103657,0,66.56132959
3871681.917,3662970.082,36.14857272,11.37304219,0,66.56133993
3872805.296,3663113.343,29.11174428,8.069971225,0,77.13766427
3872835.846,3663114.317,29.11010808,8.076313847,0,77.13765598
3872827.016,3663079.553,29.11064711,8.074252149,0,77.13766287
3872814.739,3663080.084,29.11127796,8.071748433,0,77.13765459
3872754.862,3663073.007,29.10907045,8.069064294,0,77.13765005
3872734.895,3663070.976,29.10763195,8.069804408,0,77.13766184
3872719.597,3663066.879,29.10641009,8.070719596,0,77.13764954
3872727.459,3663105.358,29.10727189,8.07004529,0,77.13766128
3872713.66,3663103.727,29.10617122,8.070928916,0,77.13765166
3872623.573,3662994.783,29.10214697,8.065710047,0,76.98875695
3872632.102,3663012.628,29.09085589,8.090929366,0,76.77932196
3872782.944,3663120.048,29.11094652,8.068880522,0,77.1376579
3872641.415,3663032.868,29.09210657,8.090320594,0,76.94179909
3872661.446,3663044.875,29.09628403,8.083904279,0,77.1376557
3872686.037,3663058.521,29.10133974,8.0767043,0,77.13766118
3872636.618,3663085.086,29.09627585,8.083917218,0,77.13764984
3872621.701,3663067.424,29.09299774,8.088911738,0,76.99449112
3872607.142,3663054.842,29.08108869,8.108954909,0,76.39533194
3872675.113,3663152.699,29.1325599,7.996882272,0,77.13765911
3872677.182,3663118.453,29.12889761,8.003582601,0,77.13766486
3873227.963,3662916.648,29.12159541,8.036926363,0,77.13765934
3872586.16,3662716.188,28.99264867,8.295610897,0,73.67288666
3872234.23,3662541.547,28.88766514,8.45587285,0,68.68898197
3872809.436,3662836.599,29.05430029,8.180662428,0,76.71553744
3872739.156,3662858.969,29.04731364,8.185380394,0,75.98987612
3872677.535,3662837.828,29.03574211,8.204572604,0,75.26172752
3872667.347,3662827.601,29.03313983,8.209512497,0,75.11182935
3872649.238,3662816.078,29.02901602,8.217566909,0,74.88381086
3872640.925,3662809.74,29.02688472,8.221851798,0,74.7730532
3872623.704,3662787.368,29.02067626,8.234712838,0,74.48991384
3872616.01,3662778.411,29.01703089,8.242647243,0,74.35720164
3872601.389,3662754.229,29.00808954,8.261829189,0,74.0750419
3872597.041,3662742.68,29.00381213,8.271019869,0,73.95494227
3872585.099,3662706.49,28.98894423,8.303830154,0,73.58021484
3872717.812,3662858.347,29.04380857,8.190581323,0,75.75488033
3872593.215,3662813.208,29.01874056,8.238910094,0,74.41964215
3872602.373,3662821.255,29.0208745,8.234290067,0,74.49698807
3872611.707,3662841.024,29.02534633,8.224954863,0,74.69484592
3872627.377,3662844.387,29.02844066,8.218709354,0,74.85376979
3872643.474,3662859.367,29.03266192,8.210442054,0,75.0839733
3872655.072,3662863.75,29.03430025,8.207297505,0,75.17837396
3872751.656,3662867.387,29.0491197,8.183315739,0,76.14337823
3871973.658,3662848.174,38.56757974,10.43440897,0,71.23544742
3871973.436,3662856.805,38.57517026,10.42590534,0,71.31858058
3871929.158,3662828.971,38.55655905,10.44665072,0,71.1162291
3871929.323,3662820.366,38.54751979,10.45868414,0,71.03384859
3871929.379,3662842.114,38.56530521,10.4369318,0,71.21079091
3871929.504,3662851.034,38.5731734,10.42817053,0,71.29644582
3871864.23,3662835.66,36.42428145,10.80819959,0,66.56133689
3871864.125,3662844.349,36.43203142,10.79703554,0,66.56132947
3871899.067,3662854.954,36.44117634,10.78387335,0,66.56134108
3871900.162,3662837.633,36.42590191,10.80587583,0,66.56133891
3871901.979,3662818.13,36.40542315,10.83475393,0,66.5613303
3871906.605,3662783.468,35.93637551,11.61789444,0,66.56134022
3871885.717,3662766.49,35.92020901,11.63938321,0,66.56133787
3871844.929,3662836.161,36.42486178,10.80736175,0,66.56133184
3871844.793,3662845.118,36.4328231,10.79590013,0,66.56133423
3871797.648,3662786.629,35.94004977,11.6130118,0,66.56133482
3871767.589,3662826.49,36.00227618,11.54016108,0,66.56133021
3871766.245,3662846.43,36.02203749,11.51537898,0,66.56132734
3871796.826,3662766.108,35.93823976,11.62269622,0,66.56133506
3871799.846,3662806.561,35.95873226,11.58843648,0,66.56132836
3871801.848,3662825.753,36.41454766,10.8219806,0,66.56134034
3871802.469,3662846.135,36.43396195,10.79426135,0,66.56133629
3871718.421,3662544.999,36.16110448,11.32754998,0,66.56133666
3871691.602,3662490.544,36.11567388,11.39045704,0,66.56133999
3871701.586,3662494.883,36.12763063,11.37392998,0,66.56133419
3871719.84,3662500.324,36.14822618,11.34534865,0,66.56133136
3871780.607,3662519.463,36.65024161,10.47567715,0,66.72568148
3871699.351,3662541.908,36.04855852,11.48184862,0,66.56133279
3871727.861,3662546.244,36.17096472,11.31392339,0,66.56134144
3871731.33,3662503.959,36.1610913,11.32756178,0,66.56132977
3871761.664,3662512.482,36.63230861,10.50945542,0,66.72567072
3871750.074,3662508.643,36.61760174,10.53159701,0,66.59736434
3871793.072,3662524.008,36.64545745,10.48448246,0,66.7256804
3871823.664,3662581.686,36.15462837,11.33372263,0,66.56134332
3871821.493,3662600.532,36.13779472,11.3565385,0,66.56132962
3871820.04,3662620.724,36.11921499,11.38172803,0,66.56134261
3871685.188,3662614.609,35.96466585,11.59189512,0,66.56133534
3871714.967,3662610.137,36.00414419,11.54048255,0,66.56132981
3871736.793,3662608.012,36.03055265,11.50416292,0,66.56134107
3871758.274,3662608.159,36.05531909,11.46969578,0,66.5613369
3871779.555,3662603.68,36.07896435,11.43675859,0,66.56134299
3872104.822,3662683.605,38.19633233,10.90742054,0,68.8888045
3872115.788,3662676.875,28.87970218,8.486908127,0,68.74937966
3872123.894,3662673.364,28.87551702,8.494314688,0,68.65236195
3872170.092,3662656.489,28.86644804,8.51088361,0,68.46581849
3872161.927,3662658.565,28.01822806,9.214062561,0,65.13765525
3872191.013,3662652.536,28.87442335,8.49761147,0,68.67800945
3872199.401,3662651.157,28.87733373,8.492767875,0,68.75660542
3872220.981,3662650.395,38.10614735,11.0371085,0,68.98981572
3872229.166,3662650.532,38.10630744,11.0396705,0,69.07767194
3872126.794,3662719.689,28.88250378,8.481947872,0,68.81421479
3872117.936,3662724.962,38.20318259,10.89818606,0,68.92616806
3872110.311,3662729.332,38.2205688,10.8746429,0,69.02184214
3872101.573,3662734.262,38.24030996,10.84788158,0,69.13115742
3872086.784,3662744.56,38.28697691,10.79296242,0,69.32424158
3872076.573,3662750.83,38.30996885,10.76199284,0,69.45407461
3872069.131,3662755.317,38.32532632,10.74110593,0,69.54836365
3872059.273,3662761.397,38.34217512,10.71688542,0,69.67383284
3872051.436,3662765.649,38.35491489,10.69849382,0,69.77117379
3872037.121,3662774.795,38.37876973,10.6641822,0,69.95466745
3872029.787,3662779.01,38.39065548,10.64716078,0,70.04674134
3872018.271,3662785.953,38.40938121,10.62053842,0,70.19263797
3872010.828,3662790.485,38.42248119,10.60273937,0,70.28712557
3871999.28,3662797.233,38.47519044,10.55774213,0,70.43255469
3872051.702,3662798.713,38.43499023,10.61104793,0,70.57829421
3872044.229,3662803.368,38.44673013,10.59410092,0,70.67375404
3871975.763,3662807.632,38.52508981,10.48838267,0,70.84070708
3871973.749,3662820.729,38.53998591,10.46863933,0,70.96881332
3871974.071,3662829.358,38.54939327,10.45618198,0,71.05067225
3871980.821,3662751.913,38.47527517,10.55762198,0,70.43322199
3871967.723,3662759.941,38.49014291,10.5364772,0,70.55109014
3871993.643,3662744.126,38.42042023,10.6057302,0,70.2705395
3872009.006,3662736.936,38.39550373,10.64024409,0,70.08445186
3872016.456,3662732.367,38.38330101,10.65768163,0,69.98974461
3872028.713,3662726.956,38.3642462,10.6850701,0,69.84262086
3872036.245,3662722.416,38.35177798,10.70302053,0,69.74719513
3872056.274,3662712.328,38.31813784,10.75096031,0,69.50164065
3872062.727,3662707.178,38.30304496,10.77132217,0,69.41467933
3872074.041,3662700.798,38.27780319,10.80532925,0,69.27315287
3872081.553,3662696.188,38.2605409,10.82863309,0,69.17764391
3872096.729,3662687.586,38.21436963,10.88304492,0,68.98763233
3871770.313,3662655.29,36.06908548,11.4505274,0,66.56134151
3871746.199,3662650.606,36.04169644,11.48864274,0,66.56133915
3871721.775,3662656.099,36.01287247,11.52855038,0,66.56132896
3871683.349,3662726.479,35.68742792,11.75357215,0,66.56133694
3871684.766,3662766.83,35.93665987,11.62725493,0,66.56133709
3871682.675,3662806.829,35.98858883,11.56539722,0,66.56134089
3871764.203,3662725.48,35.88990184,11.68554419,0,66.56133049
3871716.664,3662746.535,35.91503829,11.65306552,0,66.5613274
3871763.997,3662746.754,35.91583828,11.65203876,0,66.56134194
3871713.539,3662766.595,35.93789686,11.62313743,0,66.56132835
3871715.057,3662785.973,35.9594249,11.59509938,0,66.56133606
3871718.797,3662805.93,35.98068832,11.56762336,0,66.5613404
3871763.837,3662766.222,35.93801619,11.62298676,0,66.56133289
3871767.322,3662786.168,35.96016369,11.59413541,0,66.56132929
3871766.424,3662806.516,35.98177827,11.56622215,0,66.56133641
3871713.796,3662826.623,36.00190002,11.54064232,0,66.56134089
3871713.815,3662846.618,36.02173997,11.51575835,0,66.56134331
3872457.167,3662814.402,38.26126248,10.91054642,0,72.22324002
3872461.837,3662834.439,38.2969608,10.85765854,0,72.43432265
3872538.274,3662821.62,36.3080609,10.47629171,0,73.48994234
3872466.223,3662855.078,38.44503497,10.79721997,0,72.6449288
3872571.061,3662450.069,38.87903641,10.12097039,0,77.13766143
3872564.985,3662548.535,28.93765975,8.410969435,0,72.2965052
3872560.588,3662613.972,28.95695878,8.371714172,0,72.68789637
3872565.348,3662859.071,36.27114425,10.48528303,0,73.95213151
3872559.666,3662751.222,28.99859181,8.282472909,0,73.82215801
3872563.652,3662763.043,29.0031684,8.272425997,0,73.9383808
3872565.782,3662785.147,29.01014539,8.257436279,0,74.1338142
3872311.902,3662659.49,38.10116621,11.08232519,0,69.96890677
3872289.049,3662656.779,38.10383875,11.06732795,0,69.71902193
3872280.77,3662655.745,38.10463442,11.06236844,0,69.63006731
3872551.639,3662455.563,38.90240548,10.07896346,0,77.13766056
3872552.053,3662551.874,28.93292703,8.421031973,0,72.15527277
3872553.262,3662729.272,28.99360639,8.293487135,0,73.69693854
3872551.766,3662842.941,36.27349898,10.4857515,0,73.74728078
3872399.987,3662556.501,28.00889079,9.220446757,0,65.13765182
3872271.504,3662537.194,28.89841385,8.440798295,0,69.08337595
3872291.555,3662531.294,28.90294453,8.435919102,0,69.29382608
3872319.931,3662494.341,38.08154065,11.11457234,0,69.57798544
3872296.76,3662556.481,28.90406901,8.434992383,0,69.36122981
3872292.849,3662568.522,28.9034767,8.435481751,0,69.32538605
3872335.934,3662547.804,28.02207373,9.192203468,0,65.13766032
3872326.726,3662576.162,28.90894787,8.431822903,0,69.68937743
3872355.691,3662570.422,28.01830034,9.200218021,0,65.13765065
3872353.858,3662585.133,28.01851632,9.199751443,0,65.13766432
3872376.977,3662578.322,28.01399719,9.209422101,0,65.13765564
3872383.072,3662586.458,28.01251069,9.212616051,0,65.13766089
3872418.405,3662583.826,28.00424905,9.23065089,0,65.13766025
3872532.99,3662466.008,38.9253513,10.03755021,0,77.13766288
3872513.623,3662470.269,39.08516677,9.994588166,0,77.13765848
3872775.132,3663177.114,29.14776499,7.972678678,0,77.13765391
3872592.317,3663082.367,29.10829507,8.048713557,0,76.3455608
3872617.984,3663114.181,29.12907081,8.0028005,0,76.78633762
3872752.99,3663176.568,29.1453606,7.97535185,0,77.13766019
3872575.607,3662634.365,28.96251924,8.36169025,0,72.87413154
3872583.667,3662683.569,28.98033287,8.32307619,0,73.36434695
3872576.665,3662671.797,28.97495365,8.334995857,0,73.23504137
3872579.163,3662792.23,29.01454005,8.248096199,0,74.26706379
3872529.433,3662555.831,28.92885949,8.427059373,0,71.91290319
3872503.686,3662772.209,36.30881294,10.48983503,0,72.8835449
3872320.237,3662660.344,38.09998042,11.0882592,0,70.05990906
3872494.065,3662474.39,39.10670131,9.955239195,0,77.13765398
3872472.609,3662477.691,39.12443843,9.919460496,0,77.13766543
3872452.344,3662483.181,39.13601542,9.888830699,0,77.13766377
3872435.357,3662486.953,39.14771849,9.857958922,0,77.13765129
3872537.952,3662508.905,38.92894042,10.03101265,0,77.13765115
3872517.843,3662559.06,28.92678234,8.430094309,0,71.78531345
3872494.883,3662567.532,28.92256315,8.436516024,0,71.52869952
3872487.904,3662573.976,28.92115668,8.438719713,0,71.44350663
3872459.929,3662580.826,28.9159533,8.447326332,0,71.13730546
3872511.035,3662730.267,37.58277673,11.15454631,0,72.47925447
3872492.825,3662711.114,28.95231938,8.388943628,0,72.22975588
3872489.616,3662694.516,28.94388146,8.406714975,0,72.05135347
3872483.317,3662660.379,28.93575814,8.419404229,0,71.80612679
3872534.856,3662665.293,28.9670751,8.352350476,0,73.05200619
3872538.183,3662683.972,28.97492085,8.335067656,0,73.23427831
3872544.962,3662718.416,28.98863115,8.304533534,0,73.57227343
3872544.181,3662692.218,28.97886981,8.326338069,0,73.32806596
3872507.966,3662791.547,36.30904573,10.48402577,0,73.09302286
3872500.612,3662749.002,37.69641648,11.14724507,0,72.63837234
3872512.566,3662843.745,36.27452568,10.48640651,0,73.63752393
3872446.47,3662751.961,38.15022768,11.07507651,0,71.58076616
3872439.035,3662733.139,37.59042114,11.15140358,0,71.45200914
3872449.83,3662774.121,38.18951744,11.01727594,0,71.80424147
3872453.701,3662792.939,38.22344495,10.9668044,0,72.0011423
3871864.55,3662898.745,36.47725435,10.73250151,0,66.56133333
3871845.653,3662899.167,36.47768877,10.73188893,0,66.56132835
3871864.558,3662917.451,36.4921469,10.71179089,0,66.56134312
3871864.375,3662926.223,36.49882452,10.70266439,0,66.5613298
3871845.464,3662917.106,36.49196553,10.71203031,0,66.5613269
3871845.524,3662926.025,36.49876919,10.70274824,0,66.56133773
3871796.761,3662909.332,36.51870435,10.68798327,0,66.56133956
3871760.044,3662909.718,36.51873924,10.68793142,0,66.56132887
3871764.242,3662929.906,36.53708604,10.66319273,0,66.56133855
3871806.057,3662929.823,36.50180804,10.69859588,0,66.56133085
3871715.31,3662930.486,36.53718154,10.66306093,0,66.56133498
3871681.816,3662910.029,36.09552872,11.43370349,0,66.56132685
3871718.783,3662908.872,36.51742243,10.68969009,0,66.56132803
3871682.063,3662890.34,36.07683733,11.45602009,0,66.56134199
3871714.479,3662890.073,36.06285422,11.46556668,0,66.56133824
3871797.714,3662889.459,36.47007054,10.74263317,0,66.56133317
3871765.976,3662890.077,36.0632895,11.46504815,0,66.56134312
3871845.788,3662890.21,36.4704342,10.74212032,0,66.56134131
3871864.58,3662889.981,36.47015537,10.74252112,0,66.56133906
3873223.375,3662652.685,33.68750874,9.564306107,0,77.13765109
3873229.717,3662794.281,29.17659023,7.891989697,0,77.13765634
3873226.639,3662553.018,34.34527699,9.719083683,0,77.13766396
3872848.23,3662758.844,29.0531202,8.179025678,0,76.77250044
3872843.341,3662485.529,37.96981724,10.75720711,0,77.13765165
3873222.646,3662474.05,36.35221971,10.32540171,0,77.13764975
3873239.45,3662478.022,36.34182545,10.33508929,0,77.13765818
3873334.601,3662604.157,25.97081816,7.445409458,0,77.1376499
3872553.045,3663008.764,29.07510066,8.119785809,0,75.44894735
3872636.842,3663125.365,29.13523852,7.99053895,0,77.0563045
3872546.447,3662988.023,35.23888704,10.24573605,0,75.20622773
3872655.01,3663100.858,29.09906915,8.079838871,0,77.137657
3872652.994,3663142.716,29.12612161,8.008768752,0,77.13765525
3872602.75,3663100.975,29.12052806,8.021699979,0,76.58037332
3873199.1,3663243.459,25.90741198,7.531330041,0,77.13765874
3873188.154,3663052.587,26.09611326,7.404663589,0,77.13765228
3873197.617,3663014.997,29.16841055,7.936579917,0,77.13765321
3871839.063,3662819.026,36.40686053,10.83274853,0,66.56134253
3872229.798,3662563.177,28.88663933,8.457362592,0,68.65218158
3873197.37,3662832.37,29.15102784,7.966231889,0,77.1376619
3871869.384,3662814.503,36.40163036,10.84006598,0,66.56134275
3871904.413,3662802.902,35.95482014,11.59356727,0,66.56134178
3871872.348,3662769.493,35.92318878,11.63542428,0,66.56134225
3871855.355,3662769.39,35.92319094,11.63541707,0,66.56133189
3871841.813,3662769.29,35.92317868,11.63543563,0,66.56133996
3873199.746,3662517.95,36.36247525,10.31648619,0,77.13765127
3873024.48,3662447.244,37.86944366,10.90546468,0,77.13766358
3869946.964,3664019.422,36.08072897,9.973256933,0,80.86524847
3869915.116,3664020.266,36.13974182,9.922637165,0,80.52481704
3869918.107,3664008.783,36.13470882,9.927038733,0,80.55556717
3869920.717,3664011.254,36.13008992,9.931077301,0,80.58374712
3869817.298,3663954.264,37.11597137,9.943705211,0,80.59802741
3869806.474,3663922.456,37.58347716,9.457369967,0,80.29484573
3869798.968,3663886.28,37.50856017,9.544178982,0,79.90564929
3869810.036,3663717.98,37.4703899,9.593629929,0,79.69980229
3869807.972,3663719.707,37.46937726,9.594931381,0,79.69433781
3869814.944,3663763.568,37.38550899,9.701855645,0,79.24886604
3869819.644,3663775.966,37.29898531,9.82922318,0,79.10885308
3869824.576,3663789.422,37.2729536,9.860352465,0,78.95777141
3869829.759,3663801.413,37.24861561,9.889086659,0,78.81905663
3869934.841,3663717.804,33.9497216,11.10461592,0,73.82797683
3870138.692,3663836.964,32.89715162,10.95179073,0,73.82797269
3870141.479,3663807.966,32.86741514,10.97764049,0,73.82797287
3870109.338,3663842.792,32.92966384,10.9078055,0,73.82798158
3870074.768,3663890.138,33.24848671,10.314761,0,76.16131682
3870034.076,3663855.333,32.99013031,10.83264131,0,73.82798073
3870112.347,3663886.174,35.99337479,10.0527209,0,80.78981661
3870148.169,3663875.873,36.08821966,9.948723054,0,81.10855356
3869876.041,3663922.227,36.221009,9.842405148,0,79.73383903
3869943.149,3663961.044,36.08872081,9.966128341,0,80.81822902
3870096.96,3663965.489,33.15776394,10.4548942,0,76.16131361
3870098.405,3663935.082,33.22002534,10.35918824,0,76.16131872
3870137.555,3663965.003,32.98151742,10.51637461,0,76.1613144
3870155.222,3663943.087,32.95659071,10.54532012,0,76.1613162
3870153.403,3663909.151,36.08821966,9.948723054,0,81.10855356
3869852.559,3663180.482,35.02961327,10.23509568,0,76.16132127
3869876.225,3663182.712,35.02874198,10.23703504,0,76.16131767
3869897.405,3663189.12,35.02642047,10.2411144,0,76.16131438
3869931.113,3663205.872,35.01051417,10.26525238,0,76.16130637
3869949.508,3663212.657,35.00141626,10.27931036,0,76.16131049
3869967.355,3663223.627,34.99118738,10.29462328,0,76.16132085
3869984.091,3663236.769,33.99643242,11.09242231,0,73.82797827
3869999.193,3663250.365,33.9943716,11.09759983,0,73.82797919
3870011.792,3663267.888,33.99217264,11.10318697,0,73.82798231
3870022.851,3663285.52,33.990136,11.10841964,0,73.827988
3869963.644,3663280.357,33.99213895,11.10390606,0,73.82798039
3869952.272,3663271.434,33.99305293,11.10172876,0,73.82798816
3869847.94,3663228.56,35.0272061,10.24210594,0,76.16130776
3869867.129,3663229.653,35.02512209,10.24783932,0,76.16132002
3869878.083,3663235.098,35.01693605,10.26251065,0,76.16131304
3869841.08,3663244.445,35.02564833,10.24639464,0,76.16131906
3869855.138,3663256.349,35.02178026,10.25445139,0,76.16131866
3869866.436,3663260.866,35.01617042,10.26377561,0,76.16131794
3869807.903,3663276.404,35.02519107,10.24763213,0,76.16131017
3869878.684,3663322.426,35.02226315,10.25605896,0,76.16131497
3869918.708,3663339.336,34.98284328,10.31282529,0,76.16131036
3869938.673,3663347.562,33.99248527,11.10308519,0,73.82798628
3870088.738,3663436.725,33.95274936,11.16696509,0,72.67478016
3870095.898,3663433.564,33.95661876,11.1632095,0,72.59113064
3870076.995,3663443.76,33.94832522,11.17128351,0,72.76999808
3870070.656,3663448.323,33.9512975,11.16756776,0,73.17783236
3870060.7,3663457.922,33.95554533,11.163086,0,73.23452507
3870041.689,3663450.552,33.97188639,11.14596387,0,73.45266873
3870053.293,3663458.489,33.96082571,11.15753902,0,73.30481389
3870034.853,3663446.809,33.97417073,11.14321838,0,73.53578036
3870024.608,3663438.172,33.97643945,11.1401846,0,73.67327677
3870029.707,3663414.924,33.98048977,11.13294454,0,73.82798818
3870021.929,3663430.7,33.9773102,11.13904795,0,73.73151761
3870031.09,3663407.122,33.98077741,11.13219823,0,73.82797577
3869978.813,3663502.862,33.98493354,11.12192741,0,73.82797967
3869986.982,3663492.687,33.98859246,11.11237554,0,73.82797846
3869995.797,3663477.705,33.99061085,11.10715412,0,73.82798376
3870033.028,3663503.772,33.99292344,11.10127282,0,73.82798581
3870030.686,3663538.812,33.99224797,11.10310511,0,73.8279833
3870029.956,3663547.54,33.99317114,11.10072171,0,73.82797194
3870038.787,3663588.271,33.99506413,11.09590131,0,73.82798272
3870012.855,3663600.918,33.9975372,11.08957413,0,73.82797842
3869997.536,3663608.943,33.99905858,11.08570569,0,73.82798357
3869924.34,3663575.07,35.0163365,10.24848889,0,76.16131218
3870032.787,3663562.699,33.99449326,11.09734267,0,73.82797312
3870036.263,3663580.045,33.99506413,11.09590131,0,73.82798272
3870020.763,3663596.635,33.99634164,11.0926173,0,73.82797267
3870005.372,3663605.084,33.99868497,11.08666384,0,73.8279861
3869954.126,3663597.942,35.01572625,10.24955421,0,76.16131409
3869960.959,3663602.546,35.01338559,10.25361194,0,76.16131175
3869911.25,3663547.133,33.98560406,11.12064244,0,73.82797511
3869980.92,3663350.596,33.99023916,11.10848354,0,73.82797327
3869995.939,3663349.089,33.98914785,11.11117459,0,73.82797698
3869992.78,3663365.924,33.9822682,11.12845546,0,73.8279788
3869989.962,3663387.926,33.98043543,11.1330743,0,73.82798187
3869953.437,3663386.173,33.9792027,11.13617801,0,73.82797502
3869927.278,3663379.039,33.99262437,11.10274012,0,73.8279789
3869932.45,3663377.342,33.99231338,11.10347637,0,73.82797206
3869911.476,3663366.329,34.98254931,10.31323287,0,76.16131145
3869868.742,3663349.802,35.02377851,10.25227004,0,76.16130843
3869888.419,3663359.602,35.02375745,10.25233938,0,76.16131956
3869871.939,3663411.853,34.9805236,10.31883774,0,76.16131346
3869893.798,3663428.188,33.99054962,11.10822161,0,73.82797857
3869912.491,3663449.589,33.98953982,11.11070658,0,73.82797644
3869973.187,3663406.951,33.97886511,11.1370507,0,73.82798343
3869985.84,3663413.959,33.97895796,11.13680866,0,73.82797972
3869992.153,3663374.058,33.98175636,11.12974084,0,73.8279801
3869988.051,3663395.859,33.9799564,11.13428868,0,73.82798548
3870039.714,3663349.998,33.98461484,11.12252153,0,73.8279855
3870040.61,3663373.976,33.98443907,11.12281079,0,73.82797524
3870068.609,3663351.013,33.98765433,11.11438999,0,73.8279847
3870067.612,3663349.763,33.98750086,11.11476967,0,73.82797351
3870066.541,3663375.671,33.98775341,11.11413418,0,73.82798614
3870101.721,3663340.479,33.99520835,11.09476524,0,73.82798753
3870127.091,3663356.406,33.99863748,11.0859284,0,73.82797823
3870108.884,3663344.219,33.99602028,11.09264969,0,73.82797439
3870122.948,3663349.516,33.99778274,11.08812088,0,73.82797719
3870132.328,3663369.657,34.00000705,11.08242224,0,73.82798168
3870131.798,3663377.817,33.9994839,11.08374695,0,73.82797875
3870127.579,3663419.56,33.94886628,11.16942204,0,72.25995878
3870115.792,3663426.62,33.95357723,11.16563042,0,72.3796548
3870108.322,3663428.871,33.95660447,11.16322405,0,72.46364013
3869868.681,3663555.584,33.98969148,11.11010298,0,73.82797277
3869827.732,3663553.31,33.99368124,11.09998678,0,73.8279849
3869807.488,3663547.139,34.98684233,10.30400789,0,76.16131304
3869954.648,3663460.749,33.98152113,11.13066149,0,73.82797947
3869948.716,3663467.751,33.9819887,11.12955886,0,73.82797517
3869942.634,3663473.638,33.98254014,11.12820684,0,73.82798629
3869937.183,3663480.652,33.98299432,11.12705254,0,73.82797539
3869924.135,3663489.978,33.98422915,11.12400416,0,73.82798117
3869916.625,3663494.04,33.98470618,11.12282855,0,73.82797855
3869908.646,3663497.9,33.98676604,11.11769074,0,73.82798745
3869901.409,3663501.913,33.98675059,11.11772859,0,73.8279868
