lat,lon,mean,sd,min,max
31.22968344,34.78780365,24.83818929,8.091840177,0,69.83764952
31.23156614,34.78784641,34.56151563,10.75662604,0,69.83765959
31.23073771,34.78779536,27.35858717,8.497365368,0,69.83765037
31.23082851,34.78783117,27.36134387,8.491026986,0,69.83765649
31.2309983,34.7878503,27.36531878,8.481996087,0,69.83765656
31.23003308,34.78556966,36.80386272,11.15099666,0,69.98985496
31.23001226,34.78536437,36.80677088,11.13655563,0,69.98985647
31.23000432,34.78529,36.80741452,11.13192597,0,69.98986109
31.22846662,34.78772326,37.92676986,9.974976127,0,75.83766056
31.22920644,34.78772698,27.31567059,8.59410005,0,69.83765925
31.23056911,34.78773783,27.35557795,8.504330986,0,69.83766423
31.23144223,34.7877244,34.62983645,10.74543956,0,69.83765886
31.22924198,34.78636095,27.32442164,8.577929839,0,69.83766261
31.22909367,34.78520677,27.31504845,8.575712157,0,69.08337595
31.22904835,34.78538688,27.31793719,8.572293446,0,69.29382608
31.22876449,34.78564179,36.78051952,11.18650866,0,69.98984535
31.22924182,34.78543364,27.31861301,8.571762305,0,69.36122981
31.22933432,34.78539851,27.3182587,8.572042598,0,69.32538605
31.22917517,34.78578555,27.32208164,8.570629133,0,69.77376269
31.22939301,34.78570283,27.32155853,8.570342082,0,69.68937743
31.22934891,34.78596303,27.32335905,8.571652955,0,69.83765885
31.22946191,34.78594657,27.32329249,8.571575919,0,69.83766184
31.2294096,34.78615424,27.3242882,8.573802661,0,69.83765385
31.22947209,34.786209,27.32435807,8.574952581,0,69.83766527
31.22945188,34.78652639,27.32180978,8.584591093,0,69.83765438
31.22854685,34.78755573,37.94956759,9.935206654,0,75.83766288
31.22857958,34.78738176,37.973294,9.895941458,0,75.83765848
31.23400909,34.78973093,27.78571001,7.909576431,0,75.83765391
31.23328132,34.78808867,27.75831372,7.967857983,0,75.83766395
31.23352569,34.78831925,27.77729506,7.927079493,0,75.83765743
31.2340049,34.78953202,27.7871035,7.90576336,0,75.83766019
31.22984009,34.78793857,27.3353256,8.550974638,0,69.83765136
31.23021805,34.78801097,27.34674452,8.524674805,0,69.83765597
31.23012762,34.78794807,27.3430472,8.533126045,0,69.83765039
31.23105271,34.78797051,27.36765215,8.47662448,0,69.83765615
31.22923683,34.78752378,27.31603966,8.594329164,0,69.83765634
31.23089892,34.78729249,35.81863794,11.26693492,0,69.83766471
31.23003964,34.78564454,36.80236654,11.15684447,0,69.98985267
31.22861124,34.78720606,37.99537664,9.857469087,0,75.83765398
31.2286366,34.78701332,38.01358731,9.821982006,0,75.83766543
31.22867877,34.78683128,38.02548497,9.791077198,0,75.83766377
31.22870774,34.78667868,38.17356034,9.630381533,0,75.83765129
31.22887637,34.78760031,37.95317911,9.928903617,0,75.83765115
31.22926164,34.78741966,27.3163348,8.594293824,0,69.83764994
31.22932671,34.78721341,27.31695227,8.594445744,0,69.83765267
31.22937621,34.78715072,27.31715434,8.594540947,0,69.83765978
31.22942883,34.78689942,27.3161936,8.598208625,0,69.83765861
31.23057675,34.78735851,35.82855905,11.27187262,0,69.83765762
31.23042963,34.78719492,27.33576798,8.563240917,0,69.83765903
31.23030213,34.78716609,27.33018211,8.576338046,0,69.83765662
31.23003991,34.78710951,27.32607501,8.583366239,0,69.83766327
31.23007766,34.78757249,27.33745055,8.54580523,0,69.83765934
31.23022114,34.78760238,27.3430246,8.533176749,0,69.837654
31.23048571,34.78766328,27.35237857,8.511700854,0,69.83766578
31.23028448,34.78765626,27.34576146,8.52696012,0,69.83765832
31.23104746,34.78733093,35.67390056,11.35165956,0,69.83765934
31.23072066,34.78726488,35.8249391,11.26931019,0,69.83765882
31.23144841,34.78737226,34.63465374,10.74234917,0,69.83765202
31.23074339,34.78677851,36.68883751,11.17304425,0,69.83765264
31.23059881,34.78671172,36.32365299,11.21136466,0,69.83766229
31.2309136,34.78680869,36.71398686,11.13132539,0,69.83766129
31.23105815,34.78684347,36.73573087,11.0951869,0,69.83766212
31.23187088,34.78155103,34.99251175,10.6551114,0,66.14534144
31.23187413,34.78138128,34.99281517,10.65458137,0,66.15088646
31.23201457,34.7815511,35.00268028,10.63688925,0,66.33673457
31.23208195,34.78154947,35.00733103,10.62861855,0,66.4264879
31.23201192,34.78137958,35.0025605,10.63710272,0,66.33443501
31.23208043,34.78138012,35.00728614,10.62869362,0,66.42567917
31.23195221,34.78094208,35.03683747,10.58402611,0,65.39632154
31.23195517,34.78061224,35.03686358,10.58398396,0,65.39672752
31.23211024,34.78064995,35.04964666,10.56368472,0,65.61080387
31.2321096,34.78102559,35.0094399,10.62486681,0,66.46708896
31.2321147,34.78021039,35.04970599,10.56358077,0,65.6120503
31.23195756,34.7799095,35.00933336,10.58892447,0,64.91132705
31.23194867,34.78024158,35.03583291,10.58547982,0,65.38364335
31.23180632,34.77991172,34.97715143,10.62422866,0,64.9113422
31.23180427,34.78020292,34.98871549,10.63173719,0,65.18425356
31.23179956,34.78095063,34.98749881,10.66388482,0,66.05465794
31.23180431,34.78066553,34.98911852,10.63112542,0,65.18945844
31.23180532,34.7813825,34.98775008,10.66343824,0,66.05923275
31.23180357,34.7815513,34.98755349,10.66378557,0,66.0556805
31.22998081,34.79375757,33.68440733,9.785679259,0,75.83765109
31.23106846,34.79381454,27.7993492,7.893394115,0,75.83765634
31.22921522,34.79378689,33.83387244,10.76207708,0,69.83766251
31.23079626,34.79038758,27.69579421,8.105203278,0,75.83765359
31.2286968,34.79034366,36.52648713,11.26843204,0,69.83765005
31.22860863,34.79375101,35.01979018,10.16695787,0,75.83765562
31.22863914,34.79390197,35.01095526,10.17529338,0,75.83766405
31.22960989,34.79354613,33.84658886,10.74742047,0,69.83766021
31.22962341,34.79366558,33.83742828,10.75796764,0,69.83765759
31.22960805,34.79475673,25.92805606,7.598725145,0,75.8376499
31.22982936,34.79477074,25.92897532,7.597989862,0,75.83764989
31.23271597,34.78773589,27.41064185,8.388806372,0,69.83765876
31.2336116,34.78848865,27.78153617,7.918073004,0,75.83765765
31.23255665,34.78767662,33.94397093,10.56145672,0,69.83765582
31.23342336,34.78865186,27.74893731,7.995085679,0,75.837657
31.23374488,34.78863375,27.78495499,7.911198305,0,75.83765525
31.23342426,34.78818239,27.77015598,7.942905319,0,75.8376598
31.23451869,34.7935395,25.19036523,7.627854242,0,75.83766146
31.23276385,34.79352618,27.79578578,7.904870744,0,75.83765676
31.23125854,34.78132208,34.81239658,10.71681879,0,65.33136236
31.22929326,34.78483211,27.30668332,8.588729925,0,68.65218158
31.23136104,34.79352396,27.77981499,7.940491771,0,75.83766545
31.23122379,34.78159446,34.80827761,10.72318622,0,65.28312924
31.23113469,34.78190913,34.76683899,10.76140698,0,65.16217828
31.23087806,34.78162109,34.73641915,10.80953713,0,64.91133455
31.23087727,34.78146843,34.73642575,10.80953184,0,64.91134086
31.2308765,34.78134678,34.73640996,10.80955128,0,64.91133227
31.22894584,34.79354531,35.02862419,10.15919337,0,75.83765714
31.22840271,34.79197087,35.67031797,11.37574359,0,69.83766586
31.24039701,34.76406583,33.74219792,9.644890941,0,78.7446548
31.24041599,34.76408929,33.74041765,9.647265174,0,78.74465141
31.24047531,34.76364586,33.82832372,9.491416198,0,78.74465091
31.24028265,34.76339808,33.82273966,9.503743923,0,78.74465434
31.23997827,34.76316026,33.80142395,9.550374414,0,78.74464837
31.23973397,34.76306302,34.80577599,9.314362244,0,78.74465002
31.23945611,34.76299559,34.78884757,9.350293539,0,78.74465359
31.23816344,34.76309502,34.77695638,9.371610869,0,78.74463992
31.23817671,34.76307648,34.77657937,9.372214103,0,78.74464211
31.2385136,34.76313911,33.83075513,9.499650962,0,78.74465366
31.23860882,34.76318133,33.82543832,9.511245289,0,78.7446407
31.23871217,34.76322563,33.81969083,9.523826166,0,78.74464237
31.23880428,34.7632722,33.8144216,9.535400307,0,78.74464425
31.2381621,34.76421616,31.82948971,9.769368701,0,73.7446435
31.23907733,34.76604738,30.48916073,9.902965489,0,73.0946545
31.2388546,34.76607243,30.48330532,9.911068239,0,73.09465469
31.2391221,34.7657837,31.74182373,9.905105224,0,73.74464825
31.23948574,34.76547315,32.49027905,9.497166874,0,76.09465016
31.23921841,34.7651076,31.78239018,9.849790024,0,73.7446474
31.2394553,34.76581073,33.69933018,9.696544329,0,78.74465424
31.23937618,34.76613252,33.7292928,9.648651233,0,78.74464119
31.23973221,34.76368795,33.78299889,9.593113019,0,78.74464333
31.24003035,34.76429079,33.72484852,9.66785282,0,78.74464998
31.23979508,34.76441441,33.71483441,9.68110422,0,78.74465054
31.23934974,34.76472784,31.81802827,9.795007348,0,73.7446504
31.23962292,34.76436936,33.71875556,9.675919193,0,78.74464646
31.23998646,34.76392566,33.75700572,9.625271872,0,78.74464028
31.23989295,34.76375764,33.76968522,9.609034134,0,78.74464746
31.24006449,34.76567251,31.47887819,10.20023846,0,73.74465057
31.23983094,34.76568548,32.28288145,9.756612342,0,76.09465205
31.24006075,34.76603717,31.45364525,10.23434833,0,73.74465136
31.23963177,34.76617954,33.7292928,9.648651233,0,78.74464119
31.23403496,34.76347701,33.49177137,9.177872772,0,76.09465461
31.23405209,34.7636896,33.49097872,9.179679461,0,76.09465101
31.23410131,34.76387987,33.49005075,9.181932967,0,76.09464771
31.23422998,34.76418268,33.48757325,9.188641096,0,76.09463971
31.2342821,34.76434792,33.48604503,9.192961613,0,76.09464382
31.23436636,34.76450824,33.48083659,9.202860643,0,76.09465418
31.23446731,34.76465858,32.47548263,9.958265228,0,73.74464494
31.23457174,34.76479425,32.47346423,9.963619898,0,73.74464585
31.23470633,34.76490742,32.47130919,9.969405731,0,73.74464897
31.23484177,34.76500677,30.93973889,9.838444358,0,73.09465467
31.2348021,34.7644749,32.47115161,9.970530528,0,73.74464706
31.23473357,34.76437275,32.47202411,9.968346936,0,73.74465483
31.23440425,34.76343552,33.48935398,9.185346554,0,76.09464109
31.23441264,34.76360789,33.48731815,9.191279657,0,76.09465335
31.23445447,34.76370629,33.48458666,9.199222761,0,76.09464637
31.23452626,34.7633739,33.48782948,9.18978999,0,76.09465239
31.2346177,34.76350018,33.48577719,9.195757664,0,76.094652
31.2346524,34.76360167,33.48441062,9.199742723,0,76.09465128
31.23477174,34.76307586,33.48738856,9.191065381,0,76.0946435
31.23512524,34.7637117,33.48442628,9.200089759,0,76.0946483
31.23525513,34.76407123,33.24034463,9.505259792,0,76.09464369
31.23531831,34.76425059,32.47148234,9.96970746,0,73.74465295
31.23600317,34.76559864,30.92132122,9.868917481,0,72.67478016
31.23597889,34.76566296,30.92226615,9.866732409,0,72.59113064
31.2360572,34.76549316,30.9202414,9.871433098,0,72.76999808
31.23609225,34.76543621,30.92231487,9.871700538,0,73.09465332
31.23616598,34.76534678,30.92332781,9.870578747,0,73.09464603
31.23610937,34.76517599,30.92724605,9.866271063,0,73.09463969
31.23617034,34.76528024,30.92459344,9.869183254,0,73.09465152
31.23608062,34.76511458,30.92873585,9.864643971,0,73.09465132
31.23601428,34.76502255,30.92927955,9.864639039,0,73.09464773
31.23583571,34.76506836,30.93042063,9.862347317,0,73.09465485
31.23595689,34.76499849,30.92911215,9.865226743,0,73.09465523
31.23577579,34.76508079,30.93069583,9.861636653,0,73.09464244
31.23651116,34.76461117,30.93467574,9.851769827,0,73.09464634
31.23643301,34.76468455,30.93828359,9.842229074,0,73.09464512
31.23631793,34.76476374,30.94027273,9.837013394,0,73.09465043
31.23651815,34.76509819,32.47211805,9.967234124,0,73.74465248
31.23678729,34.76507715,32.4714418,9.969179804,0,73.74464996
31.23685433,34.76507059,32.47235454,9.966697023,0,73.74463861
31.23716717,34.76514993,32.47422001,9.961673764,0,73.74464938
31.23726431,34.76491698,32.47666162,9.955070039,0,73.74464509
31.23732595,34.76477936,32.47816421,9.951029234,0,73.74465024
31.23706578,34.76412183,33.49330051,9.170749512,0,76.09464552
31.23697076,34.76509603,32.47365803,9.963175172,0,73.74463979
31.23710399,34.76512725,32.47422001,9.961673764,0,73.74464938
31.23723142,34.76498801,32.4754829,9.958245843,0,73.74463934
31.23729631,34.76484975,32.47779507,9.952030121,0,73.74465276
31.23724146,34.7643894,33.49313479,9.171251121,0,76.09464742
31.23727682,34.76445078,33.49250164,9.173138232,0,76.09464508
31.2368512,34.76400424,30.93518893,9.850928386,0,73.09464178
31.23534161,34.7646301,32.46933883,9.975123781,0,73.74463994
31.23533004,34.76476501,30.93872194,9.841338195,0,73.09464365
31.23545935,34.76473664,30.9321148,9.858050912,0,73.09464547
31.23562834,34.76471132,30.93036828,9.862471634,0,73.09464854
31.23561488,34.76438322,30.92920341,9.865432105,0,73.09464168
31.23556009,34.76414823,32.4716146,9.969361746,0,73.74464556
31.23554705,34.76419469,32.47131951,9.970099338,0,73.74463872
31.23546246,34.76400627,33.24031388,9.505340202,0,76.09464479
31.23533552,34.76362238,33.48582265,9.196426095,0,76.09464176
31.23541079,34.76379914,33.4858012,9.196493871,0,76.09465289
31.23581213,34.76365111,33.23845398,9.510940678,0,76.09464679
31.23593759,34.76384747,32.46950662,9.975248215,0,73.74464524
31.23610198,34.76401539,32.46854129,9.977753006,0,73.74464311
31.23577447,34.76456063,30.92888192,9.866258181,0,73.0946501
31.2358283,34.7646743,30.92897126,9.866031787,0,73.09464639
31.23552182,34.764731,30.9316252,9.859279966,0,73.09464676
31.23568928,34.76469415,30.92991428,9.863628517,0,73.09465215
31.23533702,34.76515826,30.93436896,9.852296912,0,73.09465217
31.23552119,34.7651663,30.93423762,9.852468173,0,73.09464191
31.23534482,34.76541782,30.93740935,9.844038152,0,73.09465137
31.23533521,34.76540886,30.93726046,9.844422214,0,73.09464018
31.23553421,34.76539925,30.93750726,9.843782041,0,73.09465281
31.2352639,34.76571528,32.47444807,9.960194579,0,73.7446542
31.23538624,34.76594318,32.47784017,9.950952121,0,73.7446449
31.23529263,34.76577962,32.47525187,9.957982824,0,73.74464105
31.23533332,34.76590596,32.47699481,9.953246355,0,73.74464385
31.23548802,34.76599022,32.47919621,9.947282781,0,73.74464835
31.2355507,34.76598546,32.47867886,9.948666663,0,73.74464541
31.23587132,34.76594755,30.91848394,9.867632963,0,72.25995878
31.23592555,34.76584167,30.92082629,9.865816542,0,72.3796548
31.23594284,34.76577457,30.92183687,9.865638878,0,72.46364013
31.23691611,34.76362184,32.46877514,9.976894333,0,73.74463944
31.23689865,34.76325398,32.47268831,9.966403656,0,73.74465157
31.23685125,34.76307213,33.24264599,9.498320425,0,76.09464637
31.23618769,34.76439409,30.93135289,9.860356741,0,73.09464613
31.23624147,34.7643408,30.93178953,9.859340386,0,73.09464184
31.23628669,34.76428617,30.93230792,9.858057649,0,73.09465296
31.23634056,34.7642372,30.93273609,9.856969621,0,73.09464206
31.2364122,34.76411999,30.93389439,9.854088604,0,73.09464784
31.2364434,34.76405252,30.93434444,9.852983549,0,73.09464522
31.23647305,34.76398085,30.93630826,9.848045938,0,73.09465411
31.23650387,34.76391584,30.93629332,9.84808281,0,73.09465347
31.23623772,34.76381667,32.46826684,9.978469406,0,73.74463949
31.23609875,34.76368722,32.46971069,9.974734436,0,73.74465198
31.23599181,34.76351609,33.23873515,9.510180489,0,76.09465451
31.23588937,34.7633485,33.47955952,9.213679858,0,76.09464188
31.23624825,34.76321405,33.24301028,9.497274016,0,76.09465104
31.23624061,34.76326011,33.47756372,9.217302315,0,76.09464687
31.23630155,34.76331076,32.47406882,9.962703,0,73.74463957
31.23657368,34.76332357,32.47296604,9.965668793,0,73.74465473
31.23699512,34.76428149,33.49293473,9.171838564,0,76.09464047
31.23733003,34.76454837,33.4914853,9.176171112,0,76.09464973
31.23736241,34.76461189,32.47816421,9.951029234,0,73.74465024
31.23672514,34.76507103,30.94098678,9.835333592,0,73.09464484
31.23665738,34.76507578,30.94026602,9.837183605,0,73.094651
31.23646877,34.76502124,32.47219068,9.967017981,0,73.74465091
31.23640118,34.76488647,30.9407018,9.835911769,0,73.09465295
31.23698742,34.77847564,27.75888159,9.905432462,0,70.65053835
31.23691016,34.77863226,27.72918917,9.88605431,0,70.01871332
31.23685746,34.77879948,27.71713202,9.882078121,0,69.80552092
31.23610573,34.77752328,27.3184788,10.03735958,0,66.27047846
31.23518388,34.78121149,29.83656421,10.21184585,0,71.42470586
31.242602,34.77749516,23.10459046,6.695161203,0,76.43435332
31.24151865,34.77405728,28.73436413,9.735987763,0,76.43434156
31.24164523,34.77402971,28.73442324,9.735970081,0,76.43434915
31.24104838,34.77434123,23.06666139,6.685499861,0,75.84316238
31.24089407,34.77356653,28.96578921,9.478795498,0,77.10745508
31.24067639,34.77375932,23.11261786,6.64610996,0,76.83585199
31.23817693,34.76790748,28.70079966,9.780900034,0,73.09465042
31.23851067,34.76753464,32.58285251,9.359160885,0,76.09464922
31.23861403,34.76776574,32.56454625,9.39075419,0,76.09464529
31.23858142,34.76707446,32.50676012,9.458065206,0,76.09465213
31.2387406,34.76714346,31.75112279,9.875146613,0,73.74464052
31.23811542,34.76694395,30.53541837,9.835867562,0,73.09464408
31.2345228,34.76697754,30.90159785,9.875495159,0,69.97767119
31.23532869,34.76727171,30.96187143,9.778618378,0,73.09464848
31.23494496,34.76646583,30.91010284,9.865996532,0,70.79890753
31.23854028,34.76907115,33.19256572,9.256179369,0,78.95521227
31.23671485,34.76719067,30.58081556,9.771699195,0,73.09464724
31.23578465,34.7674299,30.95687336,9.789988498,0,73.094647
31.23620464,34.76746856,30.60031094,9.741181636,0,73.09465393
31.23634734,34.76780064,30.59998607,9.73971119,0,73.0946462
31.23603647,34.76805122,30.60026783,9.741018555,0,73.09464203
31.23669031,34.76775711,30.59538201,9.745219802,0,73.09465035
31.23691899,34.76813263,30.60031402,9.733508688,0,73.0946502
31.23721815,34.76895864,28.63509264,9.745354465,0,73.09463998
31.23869371,34.77836704,22.17953313,7.047239875,0,70.01437537
31.23992349,34.77729399,22.71815561,6.848406883,0,72.99000222
31.23885023,34.77599869,28.58164935,9.653025887,0,72.11332551
31.23950882,34.7771699,22.64120704,6.933477898,0,72.8133842
31.23875909,34.77620016,22.42276426,6.96749138,0,71.7287655
31.23800322,34.77586024,22.56336851,6.656384186,0,70.42563301
31.23785304,34.77514431,0.795875192,1.12553749,0,1.591750384
31.23807262,34.775651,28.59838091,9.638037693,0,72.24003242
31.23825654,34.77613481,22.69751321,6.63492981,0,71.1564244
31.23807601,34.77605208,22.52261435,6.706987334,0,70.30437585
31.23801105,34.77647333,22.63522648,6.63024882,0,70.43714914
31.2384278,34.77658047,22.3798995,6.937702174,0,71.0137823
31.23756524,34.77634804,27.5920904,10.02569067,0,69.83193796
31.23749231,34.77615547,27.5866192,10.01650014,0,69.62935411
31.23704182,34.77607182,27.66202413,9.892332789,0,69.03814008
31.23830665,34.7773464,22.19563235,7.035012045,0,70.1399326
31.23823555,34.77755536,22.17105391,7.034449683,0,69.87303587
31.23806942,34.777639,22.15521663,7.034924474,0,69.70736346
31.23996791,34.77779736,28.64990224,9.686274666,0,74.14644925
31.24029742,34.77790737,28.64990224,9.686274666,0,74.14644925
31.24010542,34.77792775,28.64990224,9.686274666,0,74.14644925
31.23553486,34.77661558,27.69394264,9.810514623,0,68.83175701
31.23582947,34.77669245,27.46551569,9.897672992,0,68.42806499
31.23611193,34.77675882,27.43269185,9.934770174,0,68.04302424
31.23639544,34.77686185,27.35822447,10.01629828,0,67.11051565
31.23654665,34.77617713,27.41242769,9.967552194,0,67.94171703
31.23659131,34.77589927,27.43261422,9.951457306,0,68.27641147
31.23512885,34.77643638,27.75325719,9.768867472,0,69.35425053
31.23489913,34.77615188,27.82928411,9.705685598,0,69.72018169
31.23428981,34.77607324,30.36970572,9.896523947,0,64.91132882
31.23945906,34.77218333,22.88833346,6.722445775,0,74.56977925
31.23968441,34.77200926,22.98618906,6.672944345,0,74.94691737
31.23978522,34.77263442,28.79361452,9.62436939,0,75.09427944
31.24055547,34.77318671,23.11236202,6.646330651,0,76.83289526
31.24062515,34.77317534,23.16487903,6.610419535,0,76.92711056
31.24068452,34.77316754,28.95457408,9.493681899,0,77.00685818
31.24080767,34.77315001,28.96578921,9.478795498,0,77.10745508
31.24074895,34.77315894,28.96341368,9.482618934,0,77.09345103
31.24077263,34.77277911,30.77876764,9.511491718,0,77.10812722
31.24071813,34.77279897,30.77876764,9.511491718,0,77.10812722
31.24065186,34.77280809,30.77647556,9.515899219,0,77.10813055
31.2405924,34.77281541,30.77290344,9.522777624,0,77.1081287
31.24052406,34.77281186,30.76895476,9.530384734,0,77.10812076
31.24024384,34.77282378,30.75819276,9.551207659,0,77.10812723
31.24009489,34.77268117,30.75262911,9.562014337,0,77.10812882
31.24019998,34.77236753,30.69091126,9.642325756,0,76.88384715
31.24002412,34.77239007,30.69158615,9.641526605,0,76.89137944
31.24019981,34.77227571,30.68116747,9.653874754,0,76.77542259
31.24000119,34.77214415,30.66518869,9.672908678,0,76.59853816
31.24007825,34.77178576,28.80189834,9.636005075,0,76.18376104
31.24001761,34.77229637,30.68158636,9.653379851,0,76.78004263
31.24016904,34.77203596,28.93240963,9.476918593,0,76.48902025
31.24045086,34.77208243,30.66301282,9.675503424,0,76.5744569
31.24018241,34.77212097,30.66449006,9.673741882,0,76.59083178
31.23999231,34.77205522,28.93270681,9.476587737,0,76.49258298
31.23993482,34.77122455,28.83824482,9.597503766,0,76.25186467
31.23984344,34.77026551,30.75592897,9.557696042,0,77.10813403
31.23986996,34.77056249,30.70222658,9.631483362,0,77.04100918
31.23984204,34.76928915,32.46263778,9.193933075,0,78.55422796
31.23959364,34.76991609,33.28220926,9.111374057,0,80.02859305
31.23923716,34.76948402,33.21185731,9.222019915,0,79.70344694
31.23940256,34.76994093,33.28220926,9.111374057,0,80.02859305
31.23903705,34.7700973,33.32936495,9.044285898,0,79.75288559
31.23888518,34.77024577,33.31568957,9.065886139,0,79.48459537
31.23870557,34.76970515,33.21670598,9.220203759,0,78.76092035
31.23885706,34.7696271,33.187506,9.262669524,0,79.00892413
31.23760561,34.76967965,31.23998893,9.463353752,0,77.10813154
31.23791468,34.77010208,31.23989752,9.463524907,0,77.10812265
31.23815044,34.77046014,30.91777922,9.822570759,0,76.24979714
31.23891641,34.77148071,22.92497984,6.7093189,0,74.99609208
31.23916386,34.77178016,22.88756725,6.722363353,0,74.55647265
31.23952324,34.77149935,28.80579331,9.606396171,0,75.1603468
31.23935273,34.77126581,28.80571303,9.606161864,0,75.15316546
31.2391579,34.77100572,30.91619826,9.820672074,0,76.19052947
31.2389888,34.77078063,30.91619826,9.820672074,0,76.19052947
31.23620985,34.767059,30.95520211,9.788993396,0,73.09464888
31.23741271,34.7773344,21.87926233,6.876782586,0,68.01703009
31.23605745,34.76268683,33.48995403,9.182000736,0,76.09464916
31.23940312,34.77594985,22.47263243,6.978064452,0,72.41367382
31.2423547,34.77668212,22.88035015,6.944329017,0,76.40451816
31.23729252,34.77702426,21.9812526,6.78384839,0,67.7020427
31.23784542,34.77708186,22.73757531,6.612982628,0,71.47561968
31.2374109,34.77714912,21.98925738,6.786809182,0,67.91550798
31.23920374,34.76297827,34.76721866,9.3869931,0,78.74465501
31.23797718,34.76291217,34.78977765,9.348648002,0,78.74464699
31.23526725,34.76089125,35.85634621,9.423294096,0,78.74464466
31.2361026,34.76279231,33.48867182,9.185747044,0,76.0946514
31.2392194,34.77258989,22.88729029,6.731702702,0,74.62825127
31.23907571,34.77249161,22.87755774,6.726200589,0,74.4219558
31.23940783,34.7729249,28.79400502,9.624452587,0,75.10721182
31.23999,34.77368136,23.06718683,6.691291534,0,76.30531253
31.24028425,34.77408607,23.01024023,6.731187378,0,75.73139407
31.2405486,34.77450804,22.83783683,6.846633129,0,75.0449561
31.24069874,34.77453867,23.05986556,6.692341248,0,75.77632181
31.24104694,34.77407499,23.034477,6.745587558,0,75.95889902
31.24093879,34.77418713,23.02879211,6.741570138,0,75.75383705
31.24172389,34.7744272,28.67641648,9.76035907,0,76.43435073
31.24153597,34.77446501,28.67656935,9.760284246,0,76.43434353
31.23886135,34.77209367,22.88522136,6.715280893,0,74.42708594
31.24116536,34.77151485,28.75230401,9.732450939,0,76.09465336
31.24091113,34.77184224,28.8311267,9.62342967,0,76.82644909
31.23511269,34.77255145,31.18025861,9.417257779,0,74.22986721
31.23500849,34.77285533,32.70565468,9.529806243,0,73.72388252
31.24125368,34.77547929,23.12386926,6.646379261,0,76.02579759
31.24107027,34.77501605,23.11831939,6.646315492,0,76.43435037
31.2409556,34.77520662,23.12168918,6.646776885,0,75.98125444
31.24023713,34.77488655,22.8024015,6.832725371,0,74.4184492
31.24007321,34.77506275,22.78001022,6.833437129,0,74.10971695
31.23973105,34.77476992,22.77689378,6.833670107,0,74.06815893
31.23988875,34.77463236,22.79666431,6.832791508,0,74.33602553
31.23909424,34.77484954,22.53789138,6.992426442,0,73.30745099
31.23924613,34.77505758,22.53478488,6.996918338,0,73.30745399
31.23924495,34.77537737,22.51104488,7.001809323,0,73.04795223
31.23956615,34.77573269,22.52867676,7.007254749,0,73.30744456
31.23973136,34.77575444,22.52950053,7.00562496,0,73.30744926
31.23995388,34.77611665,22.57210531,7.017630521,0,73.950301
31.24013095,34.77665487,22.93259801,6.653633725,0,73.44874464
31.2402777,34.77648992,22.78280014,6.870678204,0,74.02105088
31.24043154,34.7766056,22.79471535,6.875494097,0,74.24794605
31.24073731,34.77709894,22.44335844,7.031828822,0,72.43434096
31.24052722,34.7755859,22.90114132,6.84149064,0,75.24193335
31.24089809,34.77585648,23.08781135,6.659565282,0,75.35749954
31.23895995,34.7746634,22.76521725,6.738158231,0,73.12908187
31.24129129,34.77464872,23.11175129,6.651188492,0,76.33591987
31.24178684,34.77464215,23.10814672,6.700002053,0,76.43433994
31.23633998,34.7756803,27.68073508,9.854802446,0,68.95737868
31.23594478,34.7719748,28.70967023,9.600453407,0,73.87787415
31.23549145,34.77165833,31.26807057,9.334877441,0,75.21772063
31.23576605,34.77245814,30.85086189,9.772358138,0,73.58413967
31.23595235,34.77261168,30.82028122,9.796729749,0,73.27496413
31.2362817,34.77297636,28.61834444,9.631888414,0,72.64415952
31.23613282,34.77327255,28.5601974,9.645756609,0,71.88216401
31.23598333,34.77358036,31.01316025,9.52138153,0,72.05976854
31.23588912,34.77388701,30.95291178,9.579687783,0,71.56895742
31.23553783,34.77391643,32.64959153,9.587873621,0,73.20677266
31.23546911,34.77444294,30.92278022,9.610408701,0,71.33722292
31.23578581,34.77443727,30.60746645,9.932727917,0,70.90176667
31.23671957,34.77449714,22.36794492,6.758606709,0,69.92407796
31.23636,34.77440576,30.55900911,9.97677599,0,70.52845406
31.23631122,34.7739981,30.62650608,9.924984039,0,71.13822187
31.23633083,34.77398763,30.62818457,9.923951806,0,71.15709944
31.2372859,34.77262648,22.52234672,6.829652585,0,72.10812636
31.23767251,34.77315973,22.51495696,6.842564409,0,72.1081195
31.23745517,34.77434447,22.42944594,6.765182551,0,70.62953769
31.2376448,34.77438259,22.42944594,6.765182551,0,70.62953769
31.23786187,34.77447175,22.54104431,6.788756832,0,72.10812286
31.23805432,34.7745167,22.54394812,6.78277441,0,72.10812077
31.23794693,34.77361617,22.35324249,7.058716521,0,71.99677306
31.23820169,34.77369069,22.50156222,6.861644024,0,72.10813435
31.23832649,34.77384641,22.49851673,6.865311006,0,72.10812821
31.23844306,34.77399961,22.49525791,6.869716855,0,72.10813422
31.23902995,34.76886019,33.21546959,9.215930065,0,79.60183018
31.23945588,34.76936249,33.24243559,9.168084544,0,79.59028673
31.23951409,34.7688348,33.1664713,9.280805623,0,79.28791243
31.23974119,34.76879952,32.57716642,9.052510435,0,78.97203552
31.24014902,34.76870158,32.59080162,9.028143093,0,79.12912027
31.24039491,34.76867073,33.31079125,9.071524602,0,79.4696933
31.23830653,34.77074699,28.78121899,9.632783673,0,75.87353369
