

-- Schedule for TransitLine with ObjectID 355 --
Route type: Bus
start_time  end_time  weekdays  trip_id  route_id  service_id
08:04:22  08:05:48  ----F--  israelpublictransportation02052018BSOnly:31940856_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
08:04:22  08:05:48  ----F--  israelpublictransportation02052018BSOnly:31940856_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
08:06:11  08:07:37  ----F--  israelpublictransportation02052018BSOnly:28536978_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
08:06:11  08:07:37  ----F--  israelpublictransportation02052018BSOnly:28536978_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
08:09:22  08:10:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940554_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
08:09:22  08:10:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940554_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
08:11:11  08:12:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537022_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
08:11:11  08:12:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537022_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
08:12:47  08:14:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936342_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:12:47  08:14:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936342_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181935
08:12:47  08:14:13  ----F--  israelpublictransportation02052018BSOnly:31936797_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181940
08:12:47  08:14:13  ----F--  israelpublictransportation02052018BSOnly:31936797_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
08:19:22  08:20:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940555_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182205
08:19:22  08:20:48  MTWTh--Su  israelpublictransportation02052018BSOnly:31940555_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182209
08:19:22  08:20:48  ----F--  israelpublictransportation02052018BSOnly:31940857_010518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182206
08:19:22  08:20:48  ----F--  israelpublictransportation02052018BSOnly:31940857_210518  israelpublictransportation02052018BSOnly:17545  israelpublictransportation02052018BSOnly:59182210
08:21:11  08:22:37  ----F--  israelpublictransportation02052018BSOnly:28536979_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182075
08:21:11  08:22:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537027_210518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182074
08:21:11  08:22:37  MTWTh--Su  israelpublictransportation02052018BSOnly:28537027_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182088
08:21:11  08:22:37  ----F--  israelpublictransportation02052018BSOnly:28536979_010518  israelpublictransportation02052018BSOnly:17570  israelpublictransportation02052018BSOnly:59182089
08:22:47  08:24:13  MTWTh--Su  israelpublictransportation02052018BSOnly:31936343_210518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181939
08:22:47  08:24:13  ----F--  israelpublictransportation02052018BSOnly:31936798_010518  israelpublictransportation02052018BSOnly:17513  israelpublictransportation02052018BSOnly:59181936
